# _tick,_time,train_seconds,step,mean_episode_return,mean_episode_step,total_loss,pg_loss,baseline_loss,entropy_loss,learner_queue_size
17261,1640225865.8872614,54208.3,44751360,5779.7724609375,530.7918090820312,20.32465362548828,-26.38876724243164,48.09466552734375,-1.3812439441680908,1
17262,1640225868.8232079,54208.3,44753920,1406.8212890625,496.0226745605469,14.515019416809082,-5.333529949188232,21.285934448242188,-1.4373846054077148,2
17263,1640225871.838662,54213.3,44756480,6632.1005859375,544.5226440429688,31.845731735229492,5.016757011413574,28.36116600036621,-1.5321900844573975,0
17264,1640225874.5174103,54213.3,44759040,1216.5540771484375,538.6996459960938,15.349249839782715,-0.3823392391204834,17.24625015258789,-1.5146604776382446,2
17265,1640225877.5819807,54218.3,44761600,7893.3447265625,546.0460815429688,15.568236351013184,-6.414867877960205,23.299362182617188,-1.3162580728530884,3
17266,1640225880.4108803,54218.3,44764160,1469.650390625,562.798828125,8.110093116760254,0.3437519073486328,9.177978515625,-1.411637544631958,3
17267,1640225883.557857,54223.3,44766720,6769.0400390625,581.7289428710938,5.775680065155029,-6.6478681564331055,13.812530517578125,-1.3889822959899902,1
17268,1640225886.554155,54228.3,44769280,1667.274658203125,563.9633178710938,23.317081451416016,2.145359516143799,22.45138931274414,-1.2796664237976074,1
17269,1640225889.9802535,54228.3,44771840,2698.49755859375,529.2140502929688,13.078994750976562,9.089518547058105,5.320440292358398,-1.33096444606781,5
17270,1640225893.0810707,54233.4,44774400,2039.274658203125,574.3191528320312,-7.6794586181640625,-15.575586318969727,9.308231353759766,-1.4121034145355225,2
17271,1640225896.2303948,54238.4,44776960,1808.2314453125,589.7781372070312,-48.14042282104492,-63.94970703125,17.225635528564453,-1.416350245475769,2
17272,1640225899.2514915,54238.4,44779520,1620.138671875,642.0933837890625,-5.483009338378906,-16.968000411987305,12.788644790649414,-1.303653597831726,1
17273,1640225902.1112747,54243.4,44782080,1341.7933349609375,688.2058715820312,28.4375,14.477091789245605,15.310649871826172,-1.350242018699646,0
17274,1640225905.1482892,54243.4,44784640,5874.87451171875,494.4406433105469,19.126428604125977,6.322388648986816,14.14798355102539,-1.343943476676941,0
17275,1640225908.661049,54248.4,44787200,3212.07421875,486.5492248535156,32.51142501831055,27.11566925048828,6.860686302185059,-1.4649332761764526,2
17276,1640225911.5537024,54253.4,44789760,5011.88134765625,493.9718933105469,-3.695542812347412,-17.27792739868164,14.867457389831543,-1.2850728034973145,1
17277,1640225914.75898,54253.4,44792320,2552.4130859375,470.001953125,8.438589096069336,-0.6102993488311768,10.39097785949707,-1.342090129852295,3
17278,1640225917.5739088,54258.4,44794880,21013.5703125,497.056640625,3.4285738468170166,-6.0737385749816895,11.002952575683594,-1.5006401538848877,2
17279,1640225920.383253,54258.4,44797440,1321.2451171875,497.5511779785156,76.35653686523438,53.674072265625,23.90581512451172,-1.2233487367630005,2
17280,1640225923.155384,54263.4,44800000,2205.75341796875,551.802734375,-10.735569953918457,-20.965457916259766,11.486465454101562,-1.256577730178833,0
17281,1640225925.9077125,54268.4,44802560,2604.562744140625,534.6976928710938,76.738037109375,54.79510498046875,23.3752384185791,-1.4323054552078247,0
17282,1640225929.3480504,54268.4,44805120,3967.079833984375,519.38671875,-10.70444107055664,-21.330135345458984,12.017230987548828,-1.3915369510650635,2
17283,1640225932.129202,54273.4,44807680,1396.4774169921875,472.3984375,34.54798126220703,27.8397216796875,8.276118278503418,-1.5678614377975464,1
17284,1640225935.2241573,54273.4,44810240,3540.18359375,617.9867553710938,-26.1298828125,-39.33853530883789,14.658185958862305,-1.4495329856872559,2
17285,1640225938.3674178,54278.4,44812800,780.628662109375,520.01171875,-18.22997283935547,-20.85000228881836,4.372478485107422,-1.7524499893188477,0
17286,1640225941.3242772,54283.4,44815360,8043.359375,510.68243408203125,30.000146865844727,20.061084747314453,11.214963912963867,-1.2759017944335938,3
17287,1640225944.4030704,54283.4,44817920,2754.770263671875,440.8515625,-50.712406158447266,-63.88146209716797,14.699502944946289,-1.5304464101791382,5
17288,1640225947.545913,54288.4,44820480,2266.64013671875,517.7761840820312,32.239768981933594,25.568193435668945,8.18951416015625,-1.5179356336593628,4
17289,1640225950.5007796,54288.4,44823040,2369.272216796875,454.4605407714844,-19.00670051574707,-32.70819854736328,15.120460510253906,-1.4189618825912476,1
17290,1640225953.4524193,54293.4,44825600,1676.2777099609375,530.3703002929688,20.41429901123047,15.927844047546387,6.168911933898926,-1.6824572086334229,3
17291,1640225956.5503838,54298.4,44828160,1614.435791015625,416.015625,0.8187439441680908,-4.039976596832275,6.402764320373535,-1.544043779373169,1
17292,1640225959.7856176,54298.4,44830720,4265.865234375,421.50390625,45.545928955078125,37.94434356689453,9.267930030822754,-1.6663423776626587,1
17293,1640225963.3765101,54303.4,44833280,889.2674560546875,385.4886779785156,61.92732620239258,52.37256622314453,10.946956634521484,-1.392198085784912,2
17294,1640225966.4291043,54308.4,44835840,899.5379638671875,484.291015625,25.80605697631836,22.675716400146484,4.485827445983887,-1.3554885387420654,2
17295,1640225969.8254912,54308.4,44838400,2869.929443359375,514.2468872070312,4.129315376281738,-10.90095329284668,16.31092071533203,-1.2806518077850342,3
17296,1640225972.599527,54313.4,44840960,1336.5211181640625,531.841796875,8.082136154174805,-5.880106449127197,15.202250480651855,-1.2400074005126953,0
17297,1640225975.965488,54318.4,44843520,2613.670166015625,506.0390625,11.300413131713867,3.0710408687591553,9.633729934692383,-1.4043577909469604,1
17298,1640225979.3497977,54318.4,44846080,3350.10595703125,513.3816528320312,3.5241808891296387,-14.456734657287598,19.28346824645996,-1.302552580833435,1
17299,1640225982.4142487,54323.4,44848640,1695.754638671875,362.888671875,21.869293212890625,15.682950973510742,7.6037092208862305,-1.4173665046691895,2
17300,1640225985.3042896,54323.4,44851200,4085.894287109375,452.4972839355469,3.0009605884552,-11.698686599731445,15.996513366699219,-1.2968661785125732,2
17301,1640225988.0138042,54328.4,44853760,4230.015625,482.0308532714844,40.198360443115234,32.982173919677734,8.645540237426758,-1.4293559789657593,0
17302,1640225991.1893895,54333.4,44856320,1434.077880859375,474.9367370605469,-8.19133186340332,-16.301254272460938,9.46928596496582,-1.359363079071045,1
17303,1640225994.5905871,54333.4,44858880,1502.6876220703125,594.6109619140625,28.927345275878906,16.962623596191406,13.18728256225586,-1.2225606441497803,1
17304,1640225997.8979716,54338.4,44861440,3494.486572265625,535.947265625,29.80696678161621,21.369508743286133,9.756813049316406,-1.3193544149398804,2
17305,1640226001.0227087,54343.4,44864000,2000.212890625,544.5632934570312,-5.271329879760742,-24.82898712158203,20.88722038269043,-1.3295629024505615,2
17306,1640226003.8165553,54343.4,44866560,4222.31494140625,593.3175659179688,20.099979400634766,13.06641674041748,8.38781452178955,-1.3542522192001343,3
17307,1640226006.3087995,54348.4,44869120,294.96392822265625,578.8812866210938,35.41789627075195,29.37360382080078,7.630871772766113,-1.5865784883499146,0
17308,1640226009.6139202,54348.4,44871680,1172.93798828125,586.978515625,3.7141213417053223,-13.723979949951172,18.883556365966797,-1.4454551935195923,3
17309,1640226012.4945633,54353.4,44874240,3989.510498046875,626.388671875,31.102752685546875,23.918216705322266,8.915231704711914,-1.7306978702545166,1
17310,1640226015.6403944,54358.5,44876800,1776.8857421875,659.005859375,-5.383483409881592,-16.95965003967285,12.943359375,-1.3671927452087402,3
17311,1640226018.777471,54358.5,44879360,3836.07861328125,668.1304931640625,-14.083037376403809,-23.871536254882812,11.165167808532715,-1.3766686916351318,2
17312,1640226021.7720668,54363.5,44881920,12059.8359375,627.5805053710938,45.335411071777344,36.00492858886719,10.861881256103516,-1.5313972234725952,3
17313,1640226024.7889543,54363.5,44884480,7359.53466796875,574.466796875,-17.210227966308594,-43.163856506347656,27.25416374206543,-1.300534725189209,3
17314,1640226028.0554981,54368.5,44887040,3026.752685546875,479.353515625,60.165992736816406,50.627235412597656,10.981457710266113,-1.4427002668380737,3
17315,1640226031.37741,54373.5,44889600,1442.0223388671875,455.6753845214844,-34.43138885498047,-55.329078674316406,22.33349609375,-1.4358049631118774,2
17316,1640226034.9620318,54373.5,44892160,2212.822509765625,397.01251220703125,32.548377990722656,29.29433822631836,4.87774658203125,-1.6237075328826904,5
17317,1640226037.8726149,54378.5,44894720,4875.28515625,439.7890625,9.460456848144531,4.494890213012695,6.4206390380859375,-1.455072283744812,0
17318,1640226041.049948,54383.5,44897280,2756.654052734375,434.3558654785156,39.741981506347656,19.5506591796875,21.610946655273438,-1.419623851776123,1
17319,1640226044.4818745,54383.5,44899840,1812.8101806640625,379.05743408203125,-45.10174560546875,-57.342262268066406,13.906484603881836,-1.6659715175628662,3
17320,1640226047.213387,54388.5,44902400,2988.375,398.3101501464844,-6.962172985076904,-18.858558654785156,13.603388786315918,-1.707003116607666,1
17321,1640226050.2215312,54388.5,44904960,2818.244140625,349.990234375,38.456871032714844,27.297035217285156,12.679080963134766,-1.5192456245422363,0
17322,1640226053.2596035,54393.5,44907520,2570.21875,373.6340026855469,29.05738639831543,19.809001922607422,10.998777389526367,-1.7503924369812012,1
17323,1640226056.3192132,54398.5,44910080,1544.69970703125,412.1761779785156,-8.535446166992188,-18.59731101989746,11.626161575317383,-1.5642967224121094,1
17324,1640226059.5327272,54398.5,44912640,1531.9266357421875,382.54962158203125,12.980722427368164,2.936018466949463,11.531851768493652,-1.4871485233306885,1
17325,1640226062.919283,54403.5,44915200,1891.1556396484375,409.0625,14.371621131896973,3.5321848392486572,12.272100448608398,-1.4326637983322144,3
17326,1640226066.0416236,54408.5,44917760,3116.716552734375,376.8460998535156,-4.465185165405273,-19.580121994018555,16.576488494873047,-1.4615516662597656,2
17327,1640226068.939091,54408.5,44920320,2874.06689453125,420.8312683105469,10.439505577087402,3.2021563053131104,8.887389183044434,-1.6500396728515625,1
17328,1640226072.4558766,54413.5,44922880,1349.3946533203125,371.1851501464844,-14.775407791137695,-23.508853912353516,10.245012283325195,-1.511566400527954,1
17329,1640226075.5768337,54413.5,44925440,1779.842529296875,446.1000061035156,8.889768600463867,1.688246488571167,8.804564476013184,-1.603042721748352,1
17330,1640226078.7289684,54418.5,44928000,1608.6444091796875,454.4996032714844,37.548526763916016,27.62395477294922,11.28160285949707,-1.357028841972351,1
17331,1640226082.2539456,54423.5,44930560,4346.2568359375,536.7562866210938,-16.16422462463379,-46.338966369628906,31.47805404663086,-1.3033125400543213,1
17332,1640226085.0980546,54423.5,44933120,1944.092529296875,565.3562622070312,-17.855655670166016,-36.619693756103516,20.01154327392578,-1.2475053071975708,1
17333,1640226088.2130144,54428.5,44935680,3117.310302734375,560.9281616210938,5.2319746017456055,-7.050350189208984,13.623673439025879,-1.3413485288619995,1
17334,1640226092.1533048,54433.5,44938240,1933.4754638671875,528.7758178710938,-4.693757057189941,-22.77733612060547,19.413562774658203,-1.3299834728240967,4
17335,1640226094.914745,54433.5,44940800,3407.93798828125,538.5730590820312,23.540918350219727,11.665918350219727,13.253701210021973,-1.3787016868591309,0
17336,1640226098.034046,54438.5,44943360,5766.4404296875,666.53125,3.109994888305664,-7.066215515136719,11.658777236938477,-1.4825668334960938,4
17337,1640226101.1671772,54443.5,44945920,3356.1220703125,647.009765625,61.417720794677734,48.52528762817383,14.488910675048828,-1.5964759588241577,4
17338,1640226104.499384,54443.5,44948480,2345.84521484375,617.9035034179688,-10.337117195129395,-28.448593139648438,19.50904083251953,-1.3975651264190674,1
17339,1640226107.7202573,54448.5,44951040,5651.11865234375,651.5890502929688,25.16667938232422,11.60020637512207,14.838868141174316,-1.2723965644836426,2
17340,1640226110.7353687,54453.5,44953600,1703.28564453125,660.0199584960938,-16.873207092285156,-28.211761474609375,12.798702239990234,-1.4601472616195679,2
17341,1640226114.094541,54453.5,44956160,1520.2398681640625,643.62109375,29.833656311035156,10.385449409484863,21.053434371948242,-1.6052287817001343,2
17342,1640226116.9272127,54458.5,44958720,1328.15576171875,646.9324340820312,49.21385192871094,41.52772903442383,9.158621788024902,-1.4724982976913452,2
17343,1640226120.0119069,54458.5,44961280,6782.0361328125,639.6183471679688,40.51088333129883,22.917694091796875,19.159534454345703,-1.566346287727356,0
17344,1640226123.4062622,54463.5,44963840,4278.435546875,491.6574401855469,-10.44931697845459,-32.39690399169922,23.280147552490234,-1.332560420036316,5
17345,1640226126.6089103,54468.5,44966400,816.46044921875,651.5386962890625,70.57218933105469,53.133506774902344,18.898622512817383,-1.4599409103393555,0
17346,1640226130.2774286,54468.5,44968960,4683.1044921875,396.9886779785156,7.494037628173828,-12.730857849121094,21.613937377929688,-1.389041781425476,1
17347,1640226133.3637776,54473.5,44971520,11048.2890625,327.81915283203125,33.03232955932617,13.009553909301758,21.61127281188965,-1.588496208190918,1
17348,1640226136.6264555,54478.6,44974080,1141.6868896484375,300.41094970703125,-36.55908966064453,-48.98189926147461,14.105240821838379,-1.6824300289154053,3
17349,1640226139.8245978,54478.6,44976640,876.8888549804688,352.4523620605469,39.43136978149414,22.62613296508789,18.489845275878906,-1.6846100091934204,2
17350,1640226142.8791866,54483.6,44979200,1900.298583984375,341.0422058105469,63.2287712097168,50.34723663330078,14.437139511108398,-1.5556086301803589,0
17351,1640226149.1463451,54488.6,44984320,1166.5567626953125,436.9683532714844,-27.715736389160156,-38.52764129638672,12.262300491333008,-1.4503960609436035,2
17352,1640226152.6140015,54493.6,44986880,1713.5009765625,438.119140625,19.605497360229492,12.48454475402832,8.498598098754883,-1.3776460886001587,3
17353,1640226155.502531,54493.6,44989440,901.9479370117188,561.4879150390625,20.046607971191406,10.72273063659668,10.641915321350098,-1.3180387020111084,1
17354,1640226158.4618585,54498.6,44992000,904.129638671875,476.0234375,-25.285865783691406,-35.879844665527344,11.815290451049805,-1.2213125228881836,1
17355,1640226162.0616922,54503.6,44994560,5370.4677734375,502.02618408203125,8.40299129486084,-5.854644775390625,15.459169387817383,-1.201533317565918,4
17356,1640226165.3216136,54503.6,44997120,695.5892333984375,494.7277526855469,6.036286354064941,-5.365262031555176,12.5646390914917,-1.1630905866622925,1
17357,1640226168.6990533,54508.6,44999680,1796.4317626953125,532.3718872070312,15.01657485961914,4.02834939956665,12.27376937866211,-1.2855432033538818,0
17358,1640226172.1510918,54513.6,45002240,2398.25537109375,576.8637084960938,-23.470558166503906,-48.09882354736328,25.963279724121094,-1.3350143432617188,1
17359,1640226175.4726534,54513.6,45004800,3257.904541015625,545.5265502929688,-29.08794593811035,-60.747676849365234,33.05826187133789,-1.3985309600830078,2
17360,1640226178.530759,54518.6,45007360,1550.407958984375,581.8054809570312,44.27912139892578,29.21729278564453,16.677282333374023,-1.6154541969299316,3
17361,1640226181.674958,54523.6,45009920,362.3390808105469,609.9031372070312,22.184988021850586,12.295130729675293,11.17745590209961,-1.2876001596450806,0
